faster-rcnn-pc-1920x1080,faster-rcnn-pc-1280x720,faster-rcnn-pc-720x480,yolov8n-pc-1920x1080,yolov8n-pc-1280x720,yolov8n-pc-720x480,yolov5-1920x1080,yolov5-1280x720,yolov5-720x480,yolov8n-1920x1080,yolov8n-1280x720,yolov8n-720x480,yolov8n-gray-1920x1080,yolov8n-gray-1280x720,yolov8n-gray-720x480,yolov8n-sparsified-1920x1080,yolov8n-sparsified-1280x720,yolov8n-sparsified-720x480
0.120364666,0.135525227,0.131962299,0.026199102,0,0,1.395447016,1.341675997,1.536091805,0.878854036,0.819586277,0.975226641,0.829463243,0.795565605,0.963397503,0.391420126,0.385419607,0.387203455
0.133443832,0.116333008,0.113129377,0.009084702,0.01867342,0.01574707,1.427523136,1.349351406,1.518911123,0.905086994,0.89375329,1.002178907,0.783602238,0.787826538,0.932075262,0.386353016,0.391466141,0.396906853
0.131796122,0.135851383,0.135551214,0.007150173,0.004456997,0,1.383256435,1.338063002,1.532319784,0.973648071,0.879972935,0.974817276,0.807642937,0.799829006,0.93856883,0.398956537,0.383745193,0.382176161
0.114800692,0.131536245,0.115873575,0,0.010289431,0,1.415463924,1.341583014,1.520554543,0.858135462,0.893296003,1.036501646,0.810623169,0.847341299,0.96765399,0.388932467,0.383195639,0.391413927
0.125447989,0.128125429,0.138516903,0.0166502,0.006192684,0.01560998,1.397868395,1.337926149,1.519942999,0.925424099,0.910734177,1.012403965,0.837685108,0.858491659,0.934956312,0.377535582,0.393034458,0.38248229
0.125283718,0.123206377,0.120919466,0,0.001000166,0,1.410868168,1.344520569,1.524817228,0.888834238,0.8834126,0.962566137,0.78196454,0.786520481,0.943364143,0.387919664,0.384382963,0.381941319
0.129721642,0.131383896,0.115806818,0.0159266,0.015630722,0.015622377,1.419547319,1.335203409,1.534392595,0.842020512,0.934327126,0.947873354,0.838412523,0.787363291,0.924430847,0.385677099,0.383256912,0.381554127
0.135501146,0.126588821,0.133667707,0,0,0,1.410770416,1.37188983,1.520761013,0.851212263,0.872046232,0.970119953,0.792057276,0.791526079,0.894985676,0.396300316,0.416410685,0.39000988
0.11871767,0.126862764,0.130887508,0.017209768,0,0.015628815,1.365553856,1.37157464,1.528245687,0.867319345,0.87020874,0.987706184,0.790484667,0.799049854,0.970425367,0.385191441,0.400713921,0.382662773
0.133991718,0.121826887,0.121073961,0.002743244,0.015626192,0.023710728,1.426247597,1.350446224,1.521983624,0.819397926,0.852878094,1.009269714,0.791381121,0.797265053,0.931371212,0.385067225,0.386813402,0.383708239
0.13265276,0.128715754,0.126403809,0.015559435,0,0.010346174,1.402106285,1.365331888,1.518861771,1.27050662,0.811279774,1.022388935,0.839248657,0.778527021,0.924110413,0.387632847,0.385959387,0.382602692
0.12974453,0.121546745,0.118450642,0.009174347,0,0.009521961,1.399060965,1.358933449,1.51944828,1.226661682,0.831118584,0.992933035,0.795271635,0.798517942,0.926565886,0.400395632,0.706740618,0.391870975
0.127542496,0.135820389,0.136900425,0.007304192,0.019178391,0.002990484,1.414103746,1.336786032,1.50987792,0.82865262,0.849109411,1.00297904,0.841609478,0.775675297,0.949770927,0.386531115,0.383946657,0.385641575
0.137699366,0.119125128,0.124820232,0,0.003955126,0.015768051,1.394990683,1.349405289,1.531916142,0.815471411,0.852561474,0.97158432,0.797016144,0.743404865,1.01118803,0.386673689,0.398860455,0.383248329
0.120756388,0.141198397,0.126217604,0.015766144,0.015003443,0,1.423514128,1.334822893,1.515740871,0.858818054,0.843918085,0.9837749,0.78564167,0.782422066,0.940454245,0.388880014,0.383437872,0.383001328
0.136175394,0.125315428,0.115302086,0,0.015628815,0.02344203,1.401919127,1.315590382,1.566572905,0.89063406,0.822532177,1.010814428,0.805392981,0.787640572,0.9680686,0.396566868,0.398106813,0.409523726
0.129905701,0.122443199,0.134432316,0.016459227,0.007119656,0.00824523,1.436741829,1.349411011,1.514947653,0.832626581,0.883869648,0.953616619,0.807672977,0.769570351,1.005984545,0.391037226,0.384419441,0.381560087
0.134090185,0.131980419,0.110267162,0,0.006884575,0,1.416365623,1.32945776,1.508188725,0.914977789,0.854797363,0.905970097,0.854825497,0.796957254,0.939843416,0.379212856,0.384939432,0.383876801
0.136253595,0.130812168,0.13038063,0.015119553,0.007073402,0.015734673,1.412363768,1.348383188,1.514332294,0.852146864,0.831022024,1.014488459,0.843017578,0.783031464,0.976148605,0.38562727,0.383730888,0.381216049
0.124546289,0.133208275,0.133815765,0,0.003000021,0.018241167,1.424406052,1.366132498,1.535929441,0.836843491,0.878044128,0.987183094,0.823637247,0.784066677,1.040156841,0.397242308,0.394407749,0.392027617
0.132624149,0.122980118,0.124474287,0.018418312,0,0.022439718,1.447887897,1.354549408,1.508785486,0.846124411,0.829356432,1.003881931,0.783770561,0.775402308,0.9483428,0.388660908,0.384451866,0.381104469
0.121112347,0.133943319,0.117868185,0.011154175,0.015632153,0.013861418,1.422732353,1.327122211,1.54025197,0.944497824,0.827393055,0.958895683,0.806554794,0.81500268,0.932570219,0.388575554,0.386069298,0.382590771
0.144677639,0.12579155,0.117430449,0.008256197,0,0.009384632,1.402526379,1.332624435,1.563632011,1.284309387,0.875260353,0.950993776,0.815421343,0.747401237,1.017172575,0.40067029,0.383051157,0.383177042
0.117250443,0.126542091,0.121726274,0,0,0,1.411003113,1.343901634,1.541922331,0.912926912,0.806403637,0.964650393,0.811257362,0.747396946,1.002593517,0.395152569,0.396223307,0.393248081
0.130866289,0.126053333,0.129501104,0.015722513,0.015626907,0.015724421,1.429348469,1.344832659,1.535025358,0.899661064,0.894867897,0.978388309,0.800713062,0.786448956,0.908459902,0.39292407,0.38310957,0.383235693
0.133919716,0.138286591,0.123649597,0.018076181,0,0.015624523,1.370764494,1.346266747,1.524511337,0.956369877,0.899540186,0.990772724,0.769486904,0.848036051,0.914278507,0.390259027,0.384164572,0.382563353
0.138545513,0.125921488,0.125797033,0.00838685,0.015625,0,1.423951864,1.356572151,1.523962498,0.814285994,0.918619633,0.963195801,0.803612471,0.846964836,0.971836805,0.400519609,0.392090321,0.382523537
0.123193979,0.129445791,0.117274046,0.015682697,0,0.015623093,1.417007446,1.325821638,1.506911278,0.831462383,0.883305311,0.961529732,0.779546976,0.784282923,0.995061874,0.38915062,0.389109373,0.39251709
0.133458138,0.128997087,0.139253139,0,0,0.016230583,1.408821583,1.350126028,1.539925098,0.864740133,0.811277151,0.989794016,0.813033342,0.803914547,0.951308727,0.386399984,0.384536982,0.395222187
0.131295204,0.124758482,0.121648312,0.015722513,0.015624762,0,1.41707015,1.338062763,1.532137871,0.843487024,0.823258162,1.011449099,0.784296989,0.745777607,0.981442451,0.399441242,0.382316351,0.382210255
0.122534275,0.126535416,0.13074708,0.00911355,0,0.015743017,1.395963669,1.342685938,1.524420023,0.864343405,0.9203403,0.975274801,0.808527708,0.815208197,0.981591463,0.389645815,0.384248018,0.384765625
0.146921635,0.128046989,0.116467953,0.007098198,0,0,1.429904461,1.338814497,1.522541285,0.822274923,0.862945318,0.96730113,0.79911375,0.844251871,0.961908102,0.385440588,0.392686844,0.38729763
0.118106127,0.131738186,0.135446787,0,0.019626141,0.024501085,1.444448233,1.322431087,1.545508385,0.999131918,0.846331835,1.030881643,0.872029066,0.814489603,0.943582058,0.386050701,0.382740974,0.384700298
0.134277582,0.13112998,0.12634325,0.015632391,0.004416943,0.008526802,1.44875598,1.342884779,1.530511856,0.890316486,0.835892916,1.008066893,0.896897554,0.739305258,0.955309391,0.385371447,0.382794857,0.382695913
0.122860909,0.133609056,0.120749235,0.015648365,0.008193731,0.009148359,1.4330194,1.363342285,1.531162977,0.860862732,0.894684315,0.939061403,0.848921537,0.799306631,0.951295376,0.398635626,0.391825199,0.389622688
0.147411346,0.125613451,0.12766695,0,0.006114244,0.000201225,1.387289286,1.340336561,1.558859587,0.960652828,0.80453968,0.983853579,0.808940887,0.770684719,0.899363756,0.386999846,0.386306524,0.387253046
0.123339415,0.122470856,0.123832703,0.025186777,0.002002716,0,1.420648813,1.362440825,1.532679081,0.948970079,0.826427221,0.96401453,0.834426165,0.804306984,0.923327684,0.386477232,0.383978844,0.381989717
0.132343531,0.135854721,0.133471251,0.008200407,0.015643835,0.015716553,1.409672976,1.398743629,1.534623384,0.888654947,0.872359991,0.986446381,0.79498148,0.794535637,0.910935163,0.388701916,0.383867502,0.382877827
0.128072739,0.130744696,0.12733674,0.003204823,0.015105247,0,1.393841505,1.345852375,1.536792994,0.863255978,0.878783226,0.983185768,0.834889174,0.842811823,0.95258832,0.399488449,0.392653227,0.388905048
0.129920483,0.132497549,0.118294239,0,0.001711845,0.017538548,1.428272486,1.358355284,1.547623158,0.851377249,0.830542564,0.972235441,0.855355263,0.839537382,0.943322659,0.387573481,0.385027885,0.382371187
0.133675814,0.125042915,0.121332645,0.025337696,0,0,1.402340651,1.343940258,1.532181978,0.921304703,0.810468197,0.98272872,0.871040344,0.826626539,0.948474169,0.387821198,0.399895668,0.382884979
0.133315086,0.127994061,0.132595062,0.006610394,0.015640736,0.01410675,1.418732882,1.336718082,1.545161724,0.853296995,0.832590342,1.019580603,0.832930803,0.834867239,1.021299601,0.385968924,0.384581327,0.382884264
0.117589951,0.13255167,0.133588552,0,0.001946449,0,1.383985519,1.349744558,1.567419529,0.913166761,0.814702272,1.003478289,0.79822278,0.845819235,0.943972111,0.39328146,0.395107269,0.40509057
0.144583941,0.131548643,0.123971939,0.024142504,0,0.015740871,1.398349285,1.388908386,1.555309057,0.861846924,0.831525564,0.974161386,0.832321167,0.830950022,0.986126661,0.39276123,0.38521862,0.384081602
0.131923914,0.121554136,0.120028496,0.003996372,0.012695551,0,1.395927191,1.362484694,1.516303062,0.842261791,0.8238585,1.030021906,0.80982852,0.830968857,0.947922945,0.385644674,0.386753798,0.381039619
0.132327557,0.133162975,0.116276503,0.017614126,0.014867783,0.020227194,1.419802666,1.35366106,1.535594225,0.823112726,0.928554058,0.974186182,0.815257311,0.839312315,0.899308443,0.396500826,0.385457993,0.383529425
0.118732691,0.121917248,0.126561403,0.016180515,0.007013559,0.009192467,1.401087284,1.366422415,1.52182579,0.838054419,0.845623016,0.950963497,0.796334028,0.802913666,0.874750376,0.389084816,0.392863512,0.39225316
0.140514374,0.122121096,0.131250143,0.015897751,0.00916028,0.009283304,1.46195817,1.426951885,1.519690514,0.85270524,0.903945923,0.999142408,0.836780787,0.844540358,0.952705383,0.385587215,0.387433052,0.382851839
0.129346371,0.132781267,0.121839285,0.0052104,0.006003857,0.001104832,1.418884277,1.346678972,1.520279169,0.808237553,0.83463192,0.967278004,0.868798733,0.78235364,0.906701326,0.385963678,0.386064291,0.383102894
0.121506453,0.133306026,0.131907701,0.010602474,0.001999855,0.015734673,1.41616869,1.337176561,1.525853634,0.850145578,0.815291405,0.93701601,0.811649799,0.799795151,0.903377771,0.397999525,0.386779547,0.383562326
0.135519028,0.12083602,0.132137299,0.005108118,0,0.016227007,1.387836218,1.357390642,1.517513752,0.843136549,0.823418379,0.969635963,0.843312979,0.774757385,0.871240616,0.38501215,0.39051342,0.393530369
0.128288984,0.137937546,0.120138884,0.015727043,0.015632153,0,1.38825655,1.358363152,1.509130239,0.869753122,0.897778749,1.016431808,0.78318119,0.783308029,0.899261475,0.386305332,0.384195805,0.382739544
0.132586956,0.121871471,0.118831635,0,0,0.015731573,1.396663189,1.324297428,1.521695137,0.88911128,0.917000294,1.026157141,0.81552577,0.805161953,0.911983252,0.386218786,0.383462667,0.38267827
0.131756783,0.133516312,0.139817715,0.016646147,0,0.015632629,1.39904809,1.458847761,1.509011984,1.055277348,0.835155487,0.971379757,0.795861006,0.787403584,0.886862516,0.395684958,0.400095463,0.383634806
0.131463051,0.131494284,0.120379448,0,0.015642166,0.018789768,1.436444998,1.361163378,1.520857811,0.855720758,0.851931095,0.973043442,0.846009493,0.8342309,0.947287083,0.386655092,0.393224001,0.392477274
0.130847931,0.121995211,0.127774715,0.01861167,0,0.00967145,1.401791334,1.331714392,1.534066439,0.847961187,0.882207394,1.03352046,0.868131161,0.849453688,0.955530405,0.385199308,0.383316755,0.396496773
0.11527133,0.134611845,0.125774384,0.01260066,0.015609264,0.008256912,1.424392939,1.38163662,1.51366663,0.913591862,0.875853539,1.011553526,0.847774029,0.829019785,0.912389278,0.400286674,0.383443117,0.382538319
0.136097908,0.121556997,0.130634785,0,0,0.0031569,1.419515371,1.359254599,1.505654812,0.906237841,0.835406065,1.01200676,0.883851051,0.835434198,0.945529461,0.397838831,0.383105755,0.382406235
0.139415979,0.132877111,0.127195358,0.01573658,0,0,1.366964102,1.320870161,1.531615734,0.839381218,0.886369705,0.956420422,0.795097828,0.870593309,0.887992382,0.386979818,0.390307188,0.396602154
0.12136507,0.12369132,0.124820232,0,0.016264915,0.018551588,1.396300077,1.348349333,1.507502317,0.875389099,0.861642599,1.005354404,0.819922447,0.824137926,0.957389832,0.386258841,0.38398385,0.383799314
0.129729986,0.117774248,0.126516104,0.021407843,0.010503769,0.011407614,1.387894392,1.360551357,1.520864487,0.853250027,0.829385996,0.971521854,0.848055363,0.822682619,0.958623648,0.385681629,0.383603334,0.382557392
0.139751911,0.131078959,0.13056159,0.012713909,0.007527351,0.006237984,1.429704428,1.36820364,1.515412569,0.814263582,0.882169008,1.020537138,0.865415335,0.821715593,0.900203943,0.396168947,0.391905546,0.383554935
0.130600452,0.134258509,0.118323088,0.00420785,0.004781961,0,1.397811174,1.350218058,1.535211086,0.843189716,0.888466597,0.997974873,0.803031445,0.861571789,0.918642044,0.386480093,0.393099308,0.392002106
0.127301693,0.12237668,0.124265671,0.015731573,0.008055449,0.018899918,1.386354685,1.329574347,1.51697731,0.808474302,0.842396736,0.902470589,0.77934885,0.811160326,0.910981894,0.386161566,0.383764029,0.383653879
0.11792326,0.13858676,0.132042408,0,0.00385046,0.004986763,1.413854361,1.354225874,1.530143738,0.818171978,0.864630222,1.025299072,0.803308249,0.806982517,0.88758707,0.385513306,0.384458303,0.382647991
0.129845142,0.1261096,0.120010614,0.015519857,0,0,1.414279222,1.338964462,1.531865597,0.840414762,0.842412233,1.02803421,0.833321095,0.767780304,0.907180071,0.396264315,0.391974449,0.386643171
0.135645866,0.120473623,0.132818699,0,0.01578474,0.015737295,1.440475225,1.351066828,1.51658988,0.857709169,0.896557093,0.987689972,0.870598078,0.803609371,0.84744215,0.387688637,0.383047581,0.389761686
0.14313364,0.130422831,0.121190786,0.015624046,0.015003681,0,1.417531967,1.361785173,1.596016884,0.799808979,0.882341146,0.984955072,0.792293072,0.92782259,0.95184803,0.38752985,0.397771358,0.383266449
0.128071547,0.130904675,0.132951021,0.018433809,0,0.021867752,1.407565594,1.358983517,1.514769554,0.98034668,0.818806648,0.963480949,0.813382864,0.746253729,0.913210869,0.390776634,0.383844137,0.383294106
0.124377012,0.13275218,0.124254942,0.009086609,0,0.012181997,1.417404413,1.379340887,1.522897005,0.865665436,0.923302174,1.014236212,0.789967299,0.828919411,0.934877157,0.394077301,0.394647837,0.405432463
0.12717247,0.137022734,0.119106293,0.009338856,0.016213655,0.005235672,1.395832539,1.369178057,1.527750731,0.95715785,0.858813286,0.986297846,0.836130381,0.79815793,0.920303822,0.398284674,0.382838011,0.382260323
0.140393019,0.123060703,0.117447376,0.014134407,0,0.012606382,1.436518431,1.329711676,1.527174473,0.862250566,0.867953062,0.976788282,0.805675507,0.798355818,0.906126976,0.386581182,0.382379532,0.38428545
0.129179716,0.121231794,0.138582468,0.010085344,0.015502691,0.003106833,1.399782181,1.337024927,1.537817717,0.816437721,0.821650505,0.963772297,0.837892056,0.830399036,0.937116861,0.3937006,0.384450197,0.382583618
0.117483139,0.141234875,0.113656044,0.001111984,0,0.01573205,1.410939217,1.341597557,1.515284538,0.86731267,0.853395462,0.995261669,0.863064051,0.848615408,0.921857357,0.385106802,0.39324069,0.392195463
0.129039764,0.116867781,0.132480145,0.015740633,0.013504505,0,1.416009665,1.333498478,1.534727573,0.871285439,0.830746412,0.955296993,0.795449734,0.848716259,0.891773224,0.390138149,0.384168625,0.38453126
0.123657942,0.135389328,0.130393267,0,0.005629301,0.015636683,1.400280476,1.362030745,1.514697552,0.922291994,0.815147161,0.972085714,0.826748371,0.84207201,0.910437346,0.386107683,0.382809639,0.383505344
0.134169817,0.124658346,0.124836445,0.016382933,0.015273333,0,1.418512106,1.350259781,1.528419256,0.932632446,0.851839781,0.993096828,0.788435936,0.860135078,0.867771387,0.394804239,0.382493019,0.381731272
0.125166416,0.126785278,0.127918959,0,0.007186174,0.015614986,1.405446291,1.351287603,1.506077051,0.835572004,0.858944893,0.976786375,0.81052947,0.783165932,0.926668167,0.39324832,0.395411968,0.393742085
0.143996,0.14146924,0.11986804,0.015122414,0.010009289,0,1.412994385,1.350095987,1.534153461,0.863568068,0.879641533,0.992894411,0.838114023,0.795155287,0.892482996,0.386563301,0.382671833,0.382012129
0.124011278,0.116241455,0.133078337,0.015743256,0,0.017401457,1.411322832,1.351023674,1.526999235,0.86344552,0.889237881,1.030710459,0.864487886,0.833503723,0.883111,0.386507273,0.383039951,0.398173332
0.1217134,0.142723322,0.122131586,0.005614042,0,0.010319233,1.415056944,1.338197231,1.508491755,0.932941914,0.886964083,0.98457408,0.782898188,0.890926838,0.874625683,0.396879196,0.398326635,0.382225275
0.141528606,0.118427038,0.129516602,0,0.016430855,0.008424282,1.417034149,1.347605467,1.516978741,0.848989248,0.900444746,0.980231762,0.79938364,0.849405527,0.92734313,0.39270401,0.39735055,0.394164801
0.123842478,0.131643534,0.118938684,0.016889095,0,0.004130125,1.396246433,1.339477777,1.531826496,0.840186357,0.926360607,0.977847576,0.863105536,0.823177099,0.930946112,0.386978865,0.387039423,0.39832902
0.133397579,0.13390255,0.13421154,0.011569738,0,0.010105133,1.437372446,1.329200506,1.539474964,0.855424643,0.861176968,1.1499722,0.831231117,0.846265793,0.928308725,0.405058861,0.384004354,0.381719112
0.132517815,0.131588459,0.125916243,0.006257534,0.015635729,0.005608559,1.413610458,1.353042364,1.504906893,0.798390627,0.833462477,0.990148783,0.803833485,0.856235981,0.859006643,0.396090508,0.38451314,0.38132
0.121766329,0.117883205,0.113882542,0,0.017408848,0,1.399112701,1.345077515,1.513668776,0.822923183,0.860176086,1.012499332,0.795462847,0.827293396,0.89125967,0.386137962,0.397552013,0.391600609
0.133832216,0.138730526,0.134790421,0.015716553,0.005999327,0.015741825,1.391144514,1.337245464,1.515290976,0.888613939,0.855595589,0.968979836,0.797102928,0.779187679,0.842983246,0.38620472,0.384521484,0.382241011
0.132154703,0.131159067,0.120545864,0,0.006011963,0,1.401620865,1.35188961,1.509021282,0.900657415,0.868781567,0.982209444,0.788795471,0.823526144,0.934709311,0.391125917,0.382875681,0.382259846
0.138275385,0.11782074,0.129676819,0.01563096,0.006327629,0.015625954,1.424490213,1.360980034,1.533899784,0.863717794,0.919473171,1.067168236,0.832599163,0.79496336,0.959492207,0.403273344,0.384078026,0.381528854
0.122570276,0.132717848,0.129182339,0,0.0054214,0.015610456,1.403190851,1.334481001,1.516363144,0.835324287,0.854475498,0.988008976,0.822590828,0.808613062,0.929977417,0.392201424,0.388222218,0.396430492
0.138908148,0.139299631,0.117669344,0.015626192,0.005088568,0,1.388412476,1.353759766,1.520138025,0.81382513,0.900045156,1.003667831,0.850714922,0.799121618,0.961899757,0.387105227,0.384029627,0.382549047
0.131244659,0.121821165,0.133116961,0.018324614,0.007343769,0.017721891,1.403880358,1.346082211,1.516001463,0.905653715,0.883335114,0.949154854,0.851187706,0.851389647,0.898928404,0.401624203,0.382538557,0.382040024
0.125055075,0.133527756,0.124277353,0,0.008548975,0.004990339,1.382856846,1.330677509,1.517936945,0.816441774,0.89412117,0.942859411,0.856600761,0.830895662,0.959727049,0.400246382,0.39492774,0.382683754
0.137080908,0.120943546,0.13755393,0.016938925,0.008367538,0.013528347,1.43568182,1.343060017,1.541291237,0.88334775,0.856134415,0.981497049,0.850449324,0.82742238,0.968659401,0.386106253,0.387694836,0.39085865
0.132339478,0.139716864,0.120256901,0.010922194,0.007631063,0.004102945,1.401688576,1.341905117,1.532771587,0.868830442,0.915410995,1.013618708,0.795243502,0.791614771,0.883394241,0.385995865,0.396613836,0.382681131
0.118231058,0.127305746,0.12760067,0.009316444,0.002996683,0.007112741,1.40127039,1.344053507,1.525025368,0.804221153,0.878915787,0.983332872,0.816067696,0.825760126,0.883339643,0.3968997,0.384472847,0.38198185
0.138304234,0.120444775,0.116503477,0,0.005685568,0.008603334,1.426235437,1.355957985,1.523523808,0.877005339,0.920635462,0.935304165,0.787421227,0.792759418,0.911460876,0.386043072,0.391453505,0.411121607
0.131602526,0.128698349,0.130613804,0.020125866,0,0,1.381033897,1.36309576,1.518595695,0.883678913,0.887272835,1.021580696,0.794280767,0.827471018,0.864729166,0.399068832,0.383230448,0.3843081
0.132026911,0.121078968,0.126680613,0.006051064,0.015003443,0.01574111,1.42009306,1.31667757,1.528089762,0.803443432,0.84580493,0.973215103,0.839522123,0.799740076,0.86812067,0.38450861,0.383452415,0.382765532
0.132097006,0.127622128,0.118036032,0.013025045,0,0,1.429952383,1.345445871,1.539648056,0.819538116,0.881061316,0.997434378,0.856003523,0.795143127,0.949566841,0.39475894,0.383092165,0.382305384
0.119932175,0.13329339,0.136851549,0,0,0.015617609,1.40915966,1.360293627,1.54648304,0.864732265,0.884628773,1.003138781,0.835379124,0.772019386,0.956357002,0.385992289,0.393096924,0.388635874
0.134114265,0.136291265,0.127670765,0.015750647,0.016970158,0,1.414637327,1.337411642,1.544542551,0.894661903,0.983396292,0.973802328,0.866716385,0.790225267,0.953325033,0.386199236,0.382689238,0.382298946
0.126311541,0.132862091,0.120938063,0.008104086,0.014533758,0.015623808,1.411713839,1.326017857,1.529774427,0.913533926,0.87249732,0.943495035,0.836283445,0.85759449,0.918204069,0.388485193,0.382854223,0.382419348
0.140790224,0.118870974,0.121231079,0.008105993,0.015628576,0,1.419102192,1.340163231,1.513023138,0.881208181,0.904375792,0.973023415,0.773860455,0.78525424,1.025966883,0.398647547,0.384901047,0.382314444
0.130350828,0.132283211,0.128647327,0.022207975,0,0.021992445,1.412469387,1.329607964,1.529788256,0.85513711,0.826791525,1.005063057,0.815619707,0.802532673,0.933407307,0.387089968,0.391631842,0.391466856
0.131767511,0.129909277,0.129374981,0.0100317,0,0.009571075,1.395956278,1.360939741,1.536470175,0.905693769,0.897101402,0.976042509,0.818952799,0.827376366,0.923929214,0.386749268,0.384810686,0.383510351
0.119276762,0.11969161,0.12587595,0.006225824,0.019731045,0.008818626,1.404906988,1.343781471,1.536571503,0.866420746,1.004594326,1.023978233,0.805453539,0.838847876,0.899601698,0.385433674,0.389274359,0.383509159
0.135490656,0.133169413,0.1126194,0.015732288,0.007530928,0.004115582,1.408862591,1.330237389,1.655777454,0.834494114,0.815778732,0.983500719,0.838935852,0.811501503,0.883753777,0.39763546,0.39865303,0.385159016
0.132671118,0.132873535,0.127861261,0.015633583,0.006267786,0.011606216,1.383259773,1.33581996,1.521174669,0.856143236,0.858942747,0.986198902,0.838557959,0.775807858,0.902954578,0.385655403,0.400243759,0.389814377
0.133957148,0.125575781,0.133737803,0,0.002999783,0,1.398704767,1.361815691,1.53942728,0.814205647,0.819929361,0.971318245,0.806384325,0.839604855,0.897029638,0.386298895,0.382907867,0.398331165
0.13358283,0.135998964,0.127427578,0.022123575,0,0.015733719,1.402658939,1.347647905,1.536246061,0.891654015,0.991063595,0.95451498,0.865628958,0.803222656,0.925120354,0.402794123,0.384208441,0.383695126
0.116432428,0.124596596,0.126772404,0.009603024,0.015631437,0,1.442461967,1.333527803,1.512995243,0.828084707,0.874407768,1.016242027,0.879206181,0.798974991,0.955606461,0.388052225,0.385591745,0.382448196
0.141479492,0.128842115,0.120459557,0,0,0.015621901,1.448582888,1.350260496,1.524598598,0.875043392,0.818058968,1.339453697,0.793381214,0.778426647,0.937110901,0.378506899,0.391967535,0.393460274
0.125997305,0.1294837,0.133400917,0.016583204,0,0.015628338,1.474667311,1.348781109,1.500856161,0.871772289,0.841061592,1.064755201,0.815712452,0.819350719,0.963179111,0.378103971,0.385129929,0.382113218
0.13352704,0.134681702,0.130803585,0.015103102,0.015627146,0,1.444048643,1.340787411,1.518048286,0.895705938,0.879043341,1.261370182,0.795637131,0.779746771,0.904330015,0.384445429,0.384486675,0.381606817
0.119489908,0.118051052,0.117404461,0,0,0,2.063988924,1.336643696,1.525817156,0.854015589,0.90108633,0.951620817,0.806542397,0.803236723,0.896396875,0.394869566,0.384228468,0.384694099
0.140802145,0.133481741,0.122211218,0.022846937,0.016008615,0.022677422,2.131658077,1.338960886,1.53108573,0.923425913,0.877670527,0.970760584,0.789385796,0.77428627,0.929673433,0.386586905,0.393375397,0.39254427
0.123515368,0.130132437,0.132997751,0.012266397,0.000658512,0.011120796,1.543579578,1.362798929,1.510830879,0.859243631,0.894589186,0.971683502,0.805552483,0.856407881,0.928259134,0.385504961,0.383104324,0.382193089
0.118391991,0.133752584,0.12046504,0.003176928,0.015938759,0.008897305,1.441416502,1.330075741,1.514169931,0.82349062,0.907973766,0.951454401,0.788049936,0.802295446,0.92982173,0.394739628,0.385288477,0.384323835
0.132635832,0.117679834,0.137126684,0.027906418,0.015003204,0.004082918,1.412168503,1.344299316,1.533025742,0.839195967,0.881292582,1.039022446,0.829321861,0.790367365,0.903310776,0.384997129,0.389214754,0.382899761
0.128901958,0.133552313,0.118927717,0.008255005,0,0.015733242,1.422813654,1.376130581,1.546504498,0.827320576,0.832704782,1.062117815,0.792210102,0.868224382,0.863281727,0.387951612,0.391311169,0.395256281
0.138251781,0.136223316,0.132865429,0,0.025036812,0,1.530339718,1.340254545,1.521121979,0.795245647,0.879796028,0.962057829,0.80289197,0.826899767,0.915708065,0.395281315,0.398801327,0.382347345
0.124775171,0.118392467,0.110576153,0.015745163,0.007963181,0.015627384,1.397508621,1.342085838,1.518282413,0.870173454,1.001793861,1.043644667,0.792046785,0.791231394,0.906732798,0.395724773,0.384411573,0.382592916
0.135396957,0.133777142,0.144229174,0.008259773,0.003000021,0,1.38722086,1.365548849,1.516744137,0.842697859,0.839560986,1.009603024,0.814672232,0.823640347,0.875968218,0.386949778,0.390503407,0.397121668
0.121275902,0.137799978,0.110961676,0.008242369,0.015661955,0.022514105,1.393248558,1.334899902,1.521712542,0.860157728,0.850919962,1.01550889,0.801323891,0.798830271,0.926614523,0.388879299,0.383216858,0.39030242
0.134072542,0.117961884,0.135842085,0,0,0.006003618,1.410713434,1.326352596,1.503339767,0.860491276,0.849076986,0.986988068,0.785382509,0.772239923,0.923468351,0.377985954,0.38292098,0.382196188
0.121886015,0.134368181,0.128020048,0.015825748,0.013005018,0,1.375434637,1.341824055,1.504238844,0.835290909,0.815160513,0.940553188,0.807254314,0.847913742,0.977223873,0.387362242,0.38408041,0.384913683
0.139263391,0.117548704,0.131724834,0,0.003003359,0.015123844,1.357428074,1.348771334,1.536679983,0.861611128,0.930578232,0.994510889,0.838060379,0.806170702,0.937554598,0.377989531,0.394841909,0.388332605
0.128903389,0.146553755,0.119501591,0.024339676,0,0.022232056,1.400980711,1.346712112,1.53527832,0.83701992,0.840170145,1.012372971,0.85276413,0.85856986,0.983511686,0.386991262,0.383489847,0.387445211
0.136525154,0.120745182,0.118747234,0.009449244,0.015630007,0.009056091,1.380892515,1.367808104,1.514462471,0.885248423,0.913123846,0.994319916,0.784320116,0.840307474,0.943310738,0.38828373,0.385106325,0.381850481
0.126173258,0.121215582,0.135684729,0.003596544,0,0.008513689,1.401349545,1.337552547,1.527070761,0.845482588,0.88269496,0.936251163,0.790614128,0.827359915,0.89529109,0.396831751,0.383321047,0.381626606
