yolov8n-pc-720x480
0.12028956413269043
0.015639543533325195
0.015614986419677734
0.0036072731018066406
0.0
0.02276134490966797
0.010453939437866211
0.0019783973693847656
0.0
0.015761375427246094
0.0
0.015612363815307617
0.01562952995300293
0.01704692840576172
0.009532451629638672
0.008231401443481445
0.003101348876953125
0.0
0.015725135803222656
0.0
0.015629291534423828
0.015644073486328125
0.015622377395629883
0.0
0.017394542694091797
0.011639833450317383
0.008362531661987305
0.0031096935272216797
0.0179595947265625
0.005859375
0.0
0.015110969543457031
0.0
0.015735387802124023
0.018485069274902344
0.008256673812866211
0.003192901611328125
0.0
0.02238941192626953
0.008414506912231445
0.006093740463256836
0.006529331207275391
0.009612083435058594
0.015741825103759766
0.0
0.015613555908203125
0.008108377456665039
0.00809931755065918
0.0
0.021343231201171875
0.009269237518310547
0.008195161819458008
0.015758275985717773
0.01562809944152832
0.01562190055847168
0.016225099563598633
0.015733957290649414
0.0
0.01563286781311035
0.009011268615722656
0.005825996398925781
0.01167154312133789
0.006106376647949219
0.0
0.01575779914855957
0.010113954544067383
0.006103038787841797
0.01573967933654785
0.0
0.015617609024047852
0.027448415756225586
0.008248329162597656
0.004083156585693359
0.0
0.01573038101196289
0.007109165191650391
0.009106874465942383
0.01573944091796875
0.01562047004699707
0.0
0.02215719223022461
0.012387990951538086
0.008156776428222656
0.008858442306518555
0.008355379104614258
0.005229473114013672
0.01572895050048828
0.015628337860107422
0.015624761581420898
0.0
0.021946191787719727
0.012997627258300781
0.002100706100463867
0.015714645385742188
0.015737533569335938
0.0
0.015612125396728516
0.0
0.0
0.015648365020751953
0.015618085861206055
0.01561737060546875
0.0
0.021757841110229492
0.009102344512939453
0.008327007293701172
0.0
0.0
0.015731334686279297
0.015622377395629883
0.015625715255737305
0.0
0.015618562698364258
0.018934965133666992
0.013057231903076172
0.008227109909057617
0.0002703666687011719
0.0
0.015726566314697266
0.0
0.01562952995300293
0.015621662139892578
0.0
0.018643856048583984
0.011439323425292969
0.007712841033935547
0.0
0.0157470703125
0.0
0.0
0.015609979629516602
0.0
0.015622377395629883
0.0
0.015628814697265625
0.02371072769165039
0.010346174240112305
0.009521961212158203
0.0029904842376708984
0.015768051147460938
0.0
0.02344202995300293
0.008245229721069336
0.0
0.01573467254638672
0.018241167068481445
0.02243971824645996
0.013861417770385742
0.009384632110595703
0.0
0.01572442054748535
0.015624523162841797
0.0
0.015623092651367188
0.01623058319091797
0.0
0.015743017196655273
0.0
0.02450108528137207
0.008526802062988281
0.009148359298706055
0.00020122528076171875
0.0
0.015716552734375
0.0
0.01753854751586914
0.0
0.01410675048828125
0.0
0.01574087142944336
0.0
0.02022719383239746
0.009192466735839844
0.009283304214477539
0.0011048316955566406
0.01573467254638672
0.016227006912231445
0.0
0.0157315731048584
0.01563262939453125
0.01878976821899414
0.009671449661254883
0.008256912231445312
0.003156900405883789
0.0
0.01855158805847168
0.011407613754272461
0.006237983703613281
0.0
0.018899917602539062
0.004986763000488281
0.0
0.015737295150756836
0.0
0.021867752075195312
0.012181997299194336
0.0052356719970703125
0.012606382369995117
0.003106832504272461
0.0157320499420166
0.0
0.015636682510375977
0.0
0.015614986419677734
0.0
0.017401456832885742
0.010319232940673828
0.00842428207397461
0.004130125045776367
0.010105133056640625
0.005608558654785156
0.0
0.015741825103759766
0.0
0.015625953674316406
